"","Andrena_carlini","Andrena_miserabilis","Osmia_atriventris","Osmia_bucephala","Osmia_lignaria","Osmia_pumila","Andrena_violae"
"100001",0,0,0,0,0,0.0190810183225443,0
"100002",0,0,0,0,0,0,0
"100003",0,0,0,0,0,0.0122172118358994,0
"100004",0,0,0,0,0,0,0
"100005",0,0,0,0,0,0,0
"100006",0,0,0,0,0,0.0836520199984288,0.0107684263266375
"100007",0,0,0,0,0,0,0
"100008",0,0,0,0,0,0,0
"100009",0,0,0,0,0,0,0
"100010",0,0,0.00667574303205576,0,0,0.0832677135677968,0
"100011",0,0,0,0,0,0.0615733465584483,0
"100012",0,0,0,0,0,0,0
"100013",0,0,0,0,0,0,0
"100014",0,0,0,0,0,0,0
"100015",0,0,0,0,0,0,0
"100016",0,0,0,0,0,0.0366667805288409,0
"100017",0,0,0,0,0,0.00752747301180268,0
"100018",0,0,0,0,0,0,0
"100019",0,0,0,0,0,0,0
"100020",0,0,0,0,0,0,0
"100021",0,0,0,0,0,0,0
"100022",0,0,0,0,0,0,0
"100023",0,0,0,0,0,0,0
"100024",0,0,0,0,0,0,0
"100025",0,0,0,0,0,0,0
"100026",0,0,0,0,0,0.0116308811632312,0
"100027",0,0,0.0200399900744073,0,0,0.0697282717109482,0
"100028",0,0,0,0,0,0.00308337320392382,0
"100029",0,0,0,0,0,0,0
"100030",0,0,0,0,0,0,0
"100031",0,0,0,0,0,0,0
"100032",0,0,0,0,0,0,0
"100033",0,0,0,0,0,0,0
"100034",0,0,0.0463948089927954,0.014966558422578,0,0.0846564755395457,0
"100035",0,0,0,0,0,0.0514871750990675,0
"100036",0,0,0,0,0,0,0
"100037",0,0,0,0,0,0,0
"100038",0,0,0,0,0,0,0
"100039",0,0,0,0,0,0,0
"100040",0,0,0,0,0,0,0
"100041",0,0,0,0,0,0,0
"100042",0,0,0,0,0,0,0
"100043",0,0,0.00204443727507664,0,0,0.0614427850447943,0
"100044",0,0,0.0211642930979559,0.00370430514666475,0,0.108211449379061,0
"100045",0,0,0,0,0,0.0203206693826573,0
"100046",0,0,0.0091680094471005,0,0,0.0484110534119195,0
"100047",0,0,0,0,0,0.0620579585456127,0
"100048",0,0,0,0,0,0,0
"100049",0,0,0,0,0,0.0235492893855573,0
"100050",0,0,0,0,0,0.0391118980986335,0
"100051",0,0,0,0,0,0,0
"100052",0,0,0.0906875817359175,0.0753403451824607,0,0.170914832627507,0
"100053",0,0.109595225336905,0.285644678655213,0.272000186023128,0.0228260026730697,0.375758544175239,0
"100054",0,0,0,0,0,0.0711995153680732,0
"100055",0,0,0,0,0,0.0183605344871511,0
"100056",0,0,0,0,0,0,0
"100057",0,0,0,0,0,0,0
"100058",0,0,0.0657291977909243,0.0528911808546764,0,0.16803290736363,0
"100059",0,0,0.110227408567142,0.0956513659278387,0,0.20746386311609,0
"100060",0,0,0,0,0,0.0403467793535859,0
"100061",0,0,0,0,0,0,0
"100062",0,0,0,0,0,0,0
"100063",0,0,0,0,0,0.0379652095470616,0
"100064",0,0,0,0,0,0.0959671410721383,0
"100065",0,0,0,0,0,0.0782887746384615,0
"100066",0,0,0,0,0,0.00490150312049664,0
"100067",0,0,0,0,0,0,0
"100068",0,0,0,0,0,0,0
"100069",0,0,0.0311639706339327,0.0176825839653412,0,0.129968489040435,0
"100070",0,0,0.062651945329934,0.0415619715661454,0,0.145611609194442,0
"100071",0,0,0.00750496831769154,0,0,0.112707175095118,0
"100072",0,0,0,0,0,0,0
"100073",0,0,0,0,0,0,0
"100074",0,0,0,0,0,0,0
"100075",0,0,0.288085553628854,0.258770504062763,0,0.334881214546707,0
"100076",0,0,0.17080232907691,0.141613240472073,0,0.214736300445573,0
"100077",0,0,0.0997844354667681,0.0825158738395635,0,0.187717939293392,0
"100078",0,0,0.0652017907265922,0.040906898893723,0,0.130680070741614,0
"100079",0,0,0,0,0,0.0839993232200797,0
"100080",0,0,0,0,0,0.0305497268014321,0
"100081",0,0,0,0,0,0,0
"100082",0,0,0,0,0,0,0
"100083",0,0,0.20331131060769,0.182642605685166,0,0.279211145869469,0
"100084",0,0.0416318784298378,0.321039777570905,0.295017304040998,0,0.382307058282008,0
"100085",0,0.0206189710421343,0.366408743670024,0.334820176192856,0.000819230817729832,0.40671975034763,0
"100086",0,0.00438696504486558,0.329280195276557,0.300026113658486,0,0.378090485476152,0
"100087",0,0,0.198864869620431,0.173044413230356,0,0.258534195853009,0
"100088",0,0,0.10909516993903,0.0849017820035799,0,0.175773507544025,0
"100089",0,0,0.0661798063992829,0.0438272895713265,0,0.141223248594076,0
"100090",0,0,0.0638852634071938,0.0425179022161072,0,0.141894493929799,0
"100091",0,0,0.0441186545472938,0.0215344884401802,0,0.11703662675273,0
"100092",0,0,0,0,0,0.0201011730304849,0
"100093",0,0,0,0,0,0.0297320685692932,0
"100094",0,0,0,0,0,0,0
"100095",0,0,0,0,0,0,0
"100096",0,0,0.280697210004244,0.253878908336666,0,0.32606318752692,0
"100097",0,0,0.332812809746966,0.301925700098295,0,0.362786690130477,0
"100098",0,0,0.243575787413119,0.21863346811011,0,0.301148243061717,0
"100099",0,0.00174121317126164,0.220326428449762,0.199975000188011,0,0.299714139863665,0
"100100",0,0.0605513083449349,0.289890065973232,0.268726155239879,0,0.367769042871972,0
"100101",0,0.0752393034996103,0.362498298989579,0.336936838266965,0.0320036545748399,0.427220446838688,0
"100102",0,0.0267091415191154,0.341860398343568,0.31371020498597,0,0.397816585327985,0
"100103",0,0,0.262556107236945,0.234837871928239,0,0.318658433188433,0
"100104",0,0,0.22502568035793,0.197840657231462,0,0.285594588195906,0
"100105",0,0,0.191502312839754,0.167084633728737,0,0.26204620755174,0
