"","Andrena_carlini","Andrena_miserabilis","Osmia_atriventris","Osmia_bucephala","Osmia_lignaria","Osmia_pumila","Andrena_violae","latitude"
"100001",0,0,0,0,0,0.0182598018496128,0,25.316
"100002",0,0,0,0,0,0.00731374424989912,0,25.329
"100003",0,0,0,0,0,0.0146356993831431,0,25.637
"100004",0,0,0,0,0,0,0,25.637
"100005",0,0,0,0,0,0,0,25.669
"100006",0,0,0,0,0,0.0318225397283322,0.0126434112614653,25.963
"100007",0,0,0,0,0,0,0,25.961
"100008",0,0,0,0,0,0,0,25.961
"100009",0,0,0,0,0,0,0,25.962
"100010",0,0,0.0204033939091586,0.0161692939751307,0,0.0357365849756569,0.0147481387179858,26.291
"100011",0,0,0.00395157069638109,0,0,0.0314519037414035,0.00490705065024216,26.283
"100012",0,0,0,0,0,0,0,26.283
"100013",0,0,0,0,0,0,0,26.283
"100014",0,0,0,0,0,0,0,26.284
"100015",0,0,0,0,0,0.0191426321232445,0,26.611
"100016",0,0,0.0140745984390113,0.00685926964782313,0,0.0307831011531766,0,26.605
"100017",0,0,0,0,0,0.026314263383223,0,26.605
"100018",0,0,0,0,0,0,0,26.605
"100019",0,0,0,0,0,0,0,26.605
"100020",0,0,0,0,0,0,0,26.605
"100021",0,0,0,0,0,0.00865387656881839,0,26.938
"100022",0,0,0,0,0,0.0242448187989174,0,26.926
"100023",0,0,0,0,0,0.00976576104273459,0,26.926
"100024",0,0,0,0,0,0,0,26.926
"100025",0,0,0,0,0,0,0,26.926
"100026",0,0,0,0,0,0.0254066807440878,0,26.924
"100027",0,0,0.0261354029680258,0.0199587554282088,0,0.0369055207276049,0.0020538477448998,27.262
"100028",0,0,0,0,0,0.0259504630021039,0,27.246
"100029",0,0,0,0,0,0,0,27.246
"100030",0,0,0,0,0,0,0,27.246
"100031",0,0,0,0,0,0,0,27.246
"100032",0,0,0,0,0,0,0,27.246
"100033",0,0,0,0,0,0,0,27.231
"100034",0,0,0.029698121097688,0.0233375442338259,0,0.0391600394589845,0.0073841803266285,27.556
"100035",0,0,0.0185126960558044,0.0116263647725,0,0.0331785107395259,0.00399844162301437,27.565
"100036",0,0,0,0,0,0,0,27.565
"100037",0,0,0,0,0,0,0,27.565
"100038",0,0,0,0,0,0.0100567657753884,0,27.565
"100039",0,0,0,0,0,0.011139904115888,0,27.565
"100040",0,0,0,0,0,0,0,27.903
"100041",0,0,0,0,0,0.0193603516598674,0,27.883
"100042",0,0,0,0,0,0.00851594713793599,0,27.883
"100043",0,0,0.0202029680886145,0.0141880163732086,0,0.0346931080166629,0,27.883
"100044",0,0,0.0221909348572994,0.0178982442874939,0,0.0383097110749316,0,27.883
"100045",0,0,0,0,0,0.0208797233734457,0,27.875
"100046",0,0,0.0112105089832102,0,0,0.0308111222262807,0,28.2
"100047",0,0,0,0,0,0.0291710801070949,0,28.2
"100048",0,0,0,0,0,0.00717909328204616,0,28.2
"100049",0,0,0,0,0,0.0262133350395398,0,28.2
"100050",0,0,0,0,0,0.0261425430698231,0,28.2
"100051",0,0,0,0,0,0,0,28.193
"100052",0,0,0.0300787359623124,0.0252930167537724,0,0.0454592295730053,0,28.516
"100053",0,0.0152977529075217,0.0569720081984367,0.0512561309604132,0.00187705667784273,0.0642945658976236,0,28.516
"100054",0,0,0,0,0,0.0295356488608604,0,28.516
"100055",0,0,0,0,0,0.0172642869527646,0,28.516
"100056",0,0,0,0,0,0,0,28.516
"100057",0,0,0,0,0,0,0,28.511
"100058",0,0,0.0247530496262794,0.0204387110325895,0,0.0436645984732955,0,28.831
"100059",0,0,0.0335302736774349,0.0288425522874028,0,0.0482395124321028,0,28.831
"100060",0,0,0,0,0,0.0212969762030485,0,28.831
"100061",0,0,0,0,0,0,0,28.831
"100062",0,0,0,0,0,0,0,28.829
"100063",0,0,0,0,0,0.0207524048018619,0,29.174
"100064",0,0,0,0,0,0.0324963418673727,0,29.146
"100065",0,0,0,0,0,0.0276581042279818,0,29.146
"100066",0,0,0,0,0,0,0,29.146
"100067",0,0,0,0,0,0,0,29.146
"100068",0,0,0,0,0,0,0,29.123
"100069",0,0,0.0159901479843395,0.00900071918059242,0,0.0372418965357656,0,29.476
"100070",0,0,0.0244817706018688,0.0182336341981771,0,0.0399741199936411,0,29.459
"100071",0,0,0,0,0,0.0349785064965889,0,29.459
"100072",0,0,0,0,0,0,0,29.459
"100073",0,0,0,0,0,0,0,29.459
"100074",0,0,0,0,0,0,0,29.458
"100075",0,0,0.057242527652616,0.0498691659758154,0,0.0604918687079654,0,29.824
"100076",0,0,0.0427885672190292,0.0357923660485855,0,0.0490315588467098,0,29.805
"100077",0,0,0.0317228238593657,0.0261415137144809,0,0.0452282466195702,0,29.771
"100078",0,0,0.0250315644298132,0.0180749565755427,0,0.0387721021957071,0,29.771
"100079",0,0,0,0,0,0.0314626423347201,0,29.771
"100080",0,0,0,0,0,0.0146078329928407,0,29.771
"100081",0,0,0,0,0,0,0,29.771
"100082",0,0,0,0,0,0,0,29.763
"100083",0,0,0.0471469455713105,0.0411702707299779,0,0.0555104448909276,0,30.145
"100084",0,0.00336397931598879,0.0608002669796085,0.0535987963352845,0,0.0644001050172597,0,30.085
"100085",0,7.97837930281448e-05,0.0654432942942543,0.0574638741090715,0,0.0663122472188332,0,30.083
"100086",0,0,0.0616642114470778,0.0540975596667752,0,0.0640633810401771,0,30.084
"100087",0,0,0.0465700934768938,0.0399654906798338,0,0.0535278805789838,0,30.142
"100088",0,0,0.033338090441685,0.027011502876944,0,0.0446040975366322,0,30.118
"100089",0,0,0.0252399059925795,0.0187738749320262,0,0.0402204887705474,0,30.083
"100090",0,0,0.0247489110822107,0.018463183659093,0,0.0403107395858174,0,30.083
"100091",0,0,0.0201394397522365,0.0126988539085375,0,0.0368030326241352,0,30.083
"100092",0,0,0,0,0,0.0160041270691273,0,30.083
"100093",0,0,0,0,0,0.0192570709847913,0,30.083
"100094",0,0,0,0,0,0,0,30.083
"100095",0,0,0,0,0,0,0,30.072
"100096",0,0,0.0564205228797482,0.0493482977188209,0,0.0597336488616548,0,30.444
"100097",0,0,0.0620316398605992,0.0542857343402178,0,0.0628243207895013,0,30.469
"100098",0,0,0.0521363812515083,0.0454527703800061,0,0.0575309139706448,0,30.459
"100099",0,0.000171872717234338,0.0493044291663306,0.0432758972823368,0,0.0574012499164715,0,30.411
"100100",0,0.00785891582238792,0.0574418670562018,0.0509157690998542,0,0.0632306877940784,0,30.393
"100101",0,0.00993022812782381,0.0650535369053548,0.057663455128566,0.00132767949608722,0.067871707190862,0,30.393
"100102",0,0.0025580253533796,0.0629648786450549,0.0554414180406941,0,0.0656220989848758,0,30.393
"100103",0,0,0.0543604833222908,0.0472763674314507,0,0.0590885551059657,0,30.393
"100104",0,0,0.0498871339539264,0.0430211663158194,0,0.0561067565709585,0,30.393
"100105",0,0,0.0456021972564878,0.0392022418295282,0,0.0538703662697222,0,30.393
"100106",0,0,0.015737891656322,0.00795122523280467,0,0.0371310862000221,0,30.393
"100107",0,0,0.0259040177366835,0.0198931625796369,0,0.0418044906705937,0,30.393
"100108",0,0,0.0114661934410277,0,0,0.0350665751311019,0,30.393
"100109",0,0,0,0,0,0.0126022151375821,0,30.393
"100110",0,0,0,0,0,0.0197847964091508,0,30.393
"100111",0,0,0,0,0,0,0,30.393
"100112",0,0.00299528124586956,0.0585793940128909,0.0516776492544865,0,0.0624706764871569,0,30.735
"100113",0,0.00360962747471944,0.0590562348988628,0.0521802824319688,0,0.0628703757827525,0,30.703
"100114",0,0.00251087455723099,0.0554767414120668,0.0489584330795168,0,0.0607717367445244,0,30.703
"100115",0,0,0.053202212711531,0.0465873703641675,0,0.0587896456356686,0,30.703
"100116",0,0,0.0583027077006896,0.0508957993107162,0,0.0611718578753926,0,30.703
"100117",0,0.00819418073701836,0.063494630185088,0.056229887172349,0.000574129610416173,0.0665559385944967,0,30.703
"100118",0,0.00639534866605159,0.0566644012867943,0.0501511102785531,0,0.062886824885978,0,30.703
"100119",0,0,0.049406984751882,0.0428870658717077,0,0.0566917984734383,0,30.703
"100120",0,0,0.0398882890159536,0.0332327343477716,0,0.0485341888795928,0,30.703
"100121",0,0,0.027070591975039,0.0206825996271967,0,0.0414654976131761,0,30.703
"100122",0,0,0.0283135213183086,0.0209421551123144,0,0.0398415086399422,0,30.703
"100123",0,0,0.0269806292165748,0.0196952669675753,0,0.0397042396257451,0,30.703
"100124",0,0,0.0307496951292665,0.0248048587730316,0,0.044805025240566,0,30.703
"100125",0,0,0.00618632065424688,0,0,0.0346332902379799,0,30.703
"100126",0,0,0,0,0,0.0249501859569977,0,30.703
"100127",0,0,0,0,0,0.0215043738195898,0,30.703
"100128",0,0,0,0,0,0.0290453064831196,0,30.703
"100129",0,0,0.0235059888048453,0.0176367368272041,0,0.0414227058062678,0,31.003
"100130",0,0,0.0264686589231435,0.0188915431711052,0,0.0385117934432842,0,31.011
"100131",0,0,0.0206981597469135,0.0128262323177831,0,0.0366824483238283,0,31.011
"100132",0,0,0,0,0,0.03029768501037,0,31.011
"100133",0,0,0.0055899601744644,0,0,0.029620797068558,0,31.011
"100134",0,0,0.0107063889644824,0,0,0.0328428708823621,0,31.011
"100135",0,0,0.00673340391854731,0,0,0.0304160602594802,0,31.011
"100136",0,0,0.0148611093249888,0.00409580301137153,0,0.0350283579635161,0,31.011
"100137",0,0,0.0314044367220921,0.024426065450357,0,0.0422740413712219,0,31.011
"100138",0,0,0.0375718935046552,0.0300252019931014,0,0.0444399391567157,0,31.011
"100139",0,0,0.0211118223793814,0.0123341497837494,0,0.03564434814906,0,31.315
"100140",0,0,0.0277141831726492,0.0191474777410529,0,0.0363180709510845,0,31.319
"100141",0,0,0.0241008799046099,0.0162840285776049,0,0.0372255059015566,0,31.319
"100142",0,0,0,0,0,0.0317623319302156,0,31.319
"100143",0,0,0.0174488046523203,0.00554542503903567,0,0.0319712655493943,0,31.319
"100144",0,0,0,0,0,0.0205746151586015,0,31.319
"100145",0,0,0,0,0,0.0188194677121768,0,31.319
"100146",0,0,0.0101846552144615,0,0,0.0308689911206152,0,31.319
"100147",0,0,0.0355194183110182,0.0279025289364302,0,0.0427035947723548,0,31.319
"100148",0,0,0.019168052692759,0.00855222455470833,0,0.0322846600555163,0,31.319
"100149",0,0,0,0,0,0,0,31.329
"100150",0,0,0.0197453857606725,0.00899286419546616,0,0.0320785592026847,0,31.632
"100151",0,0,0.0269221792737527,0.0183345639281761,0,0.0361453486948176,0,31.625
"100152",0,0,0.0189583831846404,0.00944127786696385,0,0.0339416335603688,0,31.625
"100153",0,0,0.0195933601639066,0.0102855603095063,0,0.034498022515155,0,31.625
"100154",0,0,0.017117741757663,0.00372585527889063,0,0.0305040181346658,0,31.625
"100155",0,0,0,0,0,0,0,31.625
"100156",0,0,0,0,0,0,0,31.625
"100157",0,0,0,0,0,0.0191177685994225,0,31.625
"100158",0,0,0,0,0,0.0216257811783529,0,31.625
"100159",0,0,0,0,0,0,0,31.625
"100160",0,0,0,0,0,0.0112557950527801,0,31.628
"100161",0,0,0.0256398413703188,0.0182850416827069,0,0.0387216697442358,0,31.924
"100162",0,0,0.025092986076503,0.0172190480631941,0,0.0375256901694568,0,31.931
"100163",0,0,0.0226910995018635,0.0140116244106898,0,0.0353990949445679,0,31.931
"100164",0,0,0.014108499238128,0,0,0.0293427111760298,0,31.931
"100165",0,0,0,0,0,0.0215981049086173,0,31.931
"100166",0,0,0,0,0,0,0,31.931
"100167",0,0,0,0,0,0,0,31.931
"100168",0,0,0,0,0,0.00829770389001529,0,31.931
"100169",0,0,0,0,0,0,0,31.931
"100170",0,0,0,0,0,0,0,31.931
"100171",0,0,0.0245403091108358,0.0152155623944302,0,0.0344875218643638,0,31.931
"100172",0,0,0,0,0,0,0,31.959
"100173",0,0,0.0189915883268317,0.0100884465354338,0,0.0347502460036224,0,32.224
"100174",0,0,0.0189966469418883,0.010464159779507,0,0.0356062329989484,0,32.235
"100175",0,0,0.0281165275430812,0.0196624702893247,0,0.0370184420087703,0,32.235
"100176",0,0,0.0278696460388844,0.0184154262236207,0,0.0342928451350969,0,32.235
"100177",0,0,0.0184138121382514,0,0,0.0255525076504986,0,32.235
"100178",0,0,0,0,0,0,0,32.235
"100179",0,0,0,0,0,0,0,32.235
"100180",0,0,0,0,0,0,0,32.235
"100181",0,0,0,0,0,0,0,32.235
"100182",0,0,0,0,0,0.012254627868708,0,32.235
"100183",0,0,0,0,0,0.0177059350016158,0,32.235
"100184",0,0,0,0,0,0,0,32.237
"100185",0,0,0,0,0,0.0221138569887861,0,32.553
"100186",0,0,0.0123146658900411,0,0,0.0298938950451485,0,32.539
"100187",0,0,0.0276222224713425,0.017857859798959,0,0.0337860109683583,0,32.539
"100188",0,0,0.0275416031670751,0.0179220224717088,0,0.0342145629822985,0,32.539
