"","Andrena_carlini","Andrena_miserabilis","Osmia_atriventris","Osmia_bucephala","Osmia_lignaria","Osmia_pumila","Andrena_violae"
"100001",0,0,0,0,0,0,0
"100002",0,0,0,0,0,0,0
"100003",0,0,0,0,0,0,0
"100004",0,0,0,0,0,0,0
"100005",0,0,0,0,0,0,0
"100006",0,0,0,0,0,0,0
"100007",0,0,0,0,0,0,0
"100008",0,0,0,0,0,0,0
"100009",0,0,0,0,0,0,0
"100010",0,0,0,0,0,0,0
"100011",0,0,0,0,0,0,0
"100012",0,0,0,0,0,0,0
"100013",0,0,0,0,0,0,0
"100014",9.60657534246575e-05,7.7495890410959e-05,3.83013698630145e-06,2.02191780821917e-05,7.03013698630137e-05,8.27397260273841e-07,0.000130120547945205
"100015",0,0,0,0,0,0,0
"100016",0,0,0,0,0,0,0
"100017",0,0,0,0,0,0,0
"100018",0,0,0,0,0,0,0
"100019",0,0,0,0,0,0,0
"100020",8.86246575342466e-05,8.27178082191781e-05,6.51506849315073e-06,1.19945205479452e-05,7.8827397260274e-05,6.4767123287672e-06,0.000121391780821918
"100021",0,0,0,0,0,0,0
"100022",0,0,0,0,0,0,0
"100023",0,0,0,0,0,0,0
"100024",0,0,0,0,0,0,0
"100025",0.000103298630136986,9.37917808219177e-05,1.04821917808219e-05,2.73534246575342e-05,9.0290410958904e-05,8.18082191780811e-06,0.000114306849315068
"100026",8.36493150684932e-05,7.70191780821917e-05,1.80109589041097e-05,5.00273972602744e-06,6.70246575342466e-05,1.37698630136985e-05,0.000114909589041096
"100027",0,0,0,0,0,0,0
"100028",0,0,0,0,0,0,0
"100029",0,0,0,0,0,0,0
"100030",0,0,0,0,0,0,0
"100031",0,0,0,0,0,0,0
"100032",0.00010212602739726,9.06301369863014e-05,6.28493150684937e-06,2.52328767123287e-05,8.35287671232876e-05,5.57808219178095e-06,0.000110367123287671
"100033",9.30027397260273e-05,8.23287671232877e-05,5.51780821917802e-06,1.52876712328767e-05,7.32328767123288e-05,4.25753424657528e-06,0.00011507397260274
"100034",8.73424657534247e-05,8.45150684931507e-05,1.4827397260274e-05,8.57534246575349e-06,7.58246575342466e-05,9.41917808219167e-06,0.000103095890410959
"100035",0,0,0,0,0,0,0
"100036",0,0,0,0,0,0,0
"100037",0,0,0,0,0,0,0
"100038",9.80712328767124e-05,8.52712328767123e-05,3.28219178082176e-06,1.94684931506849e-05,7.26849315068494e-05,5.91780821917846e-07,0.000104284931506849
"100039",9.46027397260274e-05,8.29150684931506e-05,6.88219178082185e-06,1.59671232876713e-05,7.07287671232877e-05,3.86301369863012e-06,0.000106416438356164
