"","Andrena_carlini","Andrena_miserabilis","Osmia_atriventris","Osmia_bucephala","Osmia_lignaria","Osmia_pumila","Andrena_violae"
"100001",0,0,0.036993418331784,0.0363577635834096,0,0.148682802437874,0.0988768248197904
"100002",0,0,0,0,0,0.0772835831956319,0
"100003",0,0,0.0175455086766002,0.018312120971879,0,0.13942668014102,0.0659705766485023
"100004",0,0,0,0,0,0.0571676859481819,0
"100005",0,0,0,0,0,0.0555288456487519,0
"100006",0,0.0552905691075212,0.0995098571706512,0.100080781868786,0,0.220767948764465,0.144757485248516
"100007",0,0,0,0,0,0.0693207727924765,0
"100008",0,0,0,0,0,0,0
"100009",0,0,0,0,0,0,0
"100010",0,0,0.102170750019541,0.0966221931615669,0,0.206198710894455,0.097778922750075
"100011",0,0,0.0675290602005162,0.0634055654297444,0,0.180745995694446,0.0671071264316859
"100012",0,0,0,0,0,0.0330509840857722,0
"100013",0,0,0,0,0,0,0
"100014",0,0,0,0,0,0,0
"100015",0,0,0,0,0,0.105052806692759,0
"100016",0,0,0.0429303215947583,0.0336381970427151,0,0.141117801483264,0
"100017",0,0,0.00229847494240876,0,0,0.105026844165829,0
"100018",0,0,0,0,0,0,0
"100019",0,0,0,0,0,0,0
"100020",0,0,0,0,0,0,0
"100021",0,0,0,0,0,0.0553515475054763,0
"100022",0,0,0,0,0,0.0872200872148921,0
"100023",0,0,0,0,0,0.0378355520509343,0
"100024",0,0,0,0,0,0,0
"100025",0,0,0,0,0,0,0
"100026",0,0,0,0,0,0.0819374561960194,0
"100027",0,0,0.0792934770252693,0.0668559970262481,0,0.174576633522176,0
"100028",0,0,0,0,0,0.0910305629650602,0
"100029",0,0,0,0,0,0,0
"100030",0,0,0,0,0,0,0
"100031",0,0,0,0,0,0,0
"100032",0,0,0,0,0,0,0
"100033",0,0,0,0,0,0,0
"100034",0,0,0.0897050428718696,0.074951183477368,0,0.179633133420564,0
"100035",0,0,0.055858128241087,0.0421282765223524,0,0.147982743246378,0
"100036",0,0,0,0,0,0,0
"100037",0,0,0,0,0,0,0
"100038",0,0,0,0,0,0.0659997026304289,0
"100039",0,0,0,0,0,0.0655328930815936,0
"100040",0,0,0,0,0,0,0
"100041",0,0,0,0,0,0.0834556254507328,0
"100042",0,0,0,0,0,0.0515033349057467,0
"100043",0,0,0.0627426222496236,0.0483937545671211,0,0.149607542926714,0
"100044",0,0,0.115403875179707,0.105091426797614,0,0.212422559097515,0
"100045",0,0,0.0150765421618544,0.00596693121780345,0,0.117617073737053,0
"100046",0,0,0.0234825976007282,0.00758903842343639,0,0.11460517996735,0
"100047",0,0,0.0398085077166087,0.0278764622414944,0,0.145609912500452,0
"100048",0,0,0,0,0,0.0600476324248197,0
"100049",0,0,0,0,0,0.087807674259602,0
"100050",0,0,0.00969717834636963,0,0,0.113069360371279,0
"100051",0,0,0,0,0,0.0431838182507519,0
"100052",0,0,0.14069313173268,0.126712767307837,0,0.242543714258375,0
"100053",0.0417053583192685,0.177901208459508,0.338489836863179,0.324307356327975,0.0896834438036849,0.437007504863303,0
"100054",0,0,0.0369147520174797,0.0244094510717242,0,0.140561160976024,0
"100055",0,0,0,0,0,0.0988151169290439,0
"100056",0,0,0,0,0,0.0632439261100637,0
"100057",0,0,0,0,0,0.0341789527783364,0
"100058",0,0,0.131462229622557,0.118424962985257,0,0.234633482543299,0
"100059",0,0,0.151398642065648,0.136381910213073,0,0.247683700067067,0
"100060",0,0,0,0,0,0.0956231704876479,0
"100061",0,0,0,0,0,0.0750709288555333,0
"100062",0,0,0,0,0,0.0115452714790069,0
"100063",0,0,0,0,0,0.0805435458317669,0
"100064",0,0,0.0506515146358535,0.0376659017496568,0,0.155043073168844,0
"100065",0,0,0.0249894895849651,0.013577367982465,0,0.137663686995397,0
"100066",0,0,0,0,0,0.0812999133523499,0
"100067",0,0,0,0,0,0.0678227120323263,0
"100068",0,0,0,0,0,0,0
"100069",0,0,0.0835150169244842,0.0698837038624612,0,0.183418339590782,0
"100070",0,0,0.119569348291905,0.10382788431283,0,0.212134889037164,0
"100071",0,0,0.0551065057208431,0.0419405904753639,0,0.161481216100519,0
"100072",0,0,0,0,0,0.0740279087715465,0
"100073",0,0,0,0,0,0.0414160592831764,0
"100074",0,0,0,0,0,0.0241156916005768,0
"100075",0,0.0668345012167313,0.239978740124247,0.223883492048152,0,0.332992126149438,0
"100076",0,0,0.171566330533305,0.152189558872375,0,0.247319088748046,0
"100077",0,0,0.153936784850791,0.138139091413397,0,0.244537067105094,0
"100078",0,0,0.0675596787445689,0.0489325149160686,0,0.148218451482178,0
"100079",0,0,0.020340354593788,0.00520020232254192,0,0.118805856976903,0
"100080",0,0,0,0,0,0.0758041595686502,0
"100081",0,0,0,0,0,0.0517675207091532,0
"100082",0,0,0,0,0,0.0614215124123135,0
"100083",0,0,0.132137392313568,0.118663476611785,0,0.230086792690508,0
"100084",0,0.0875781321976937,0.258110772092575,0.242064692694311,0.00285130327976346,0.351975448719388,0
"100085",0,0.102887875994523,0.314214617074091,0.295271955528593,0.0317548658834336,0.396783110453307,0
"100086",0,0.0840100841900568,0.290223834569446,0.271681528114641,0.0119744235890497,0.373639610222994,0
"100087",0,0,0.109930525629085,0.0922584818660166,0,0.191524048424038,0
"100088",0,0,0.0601208817551989,0.0422601668695924,0,0.14232345871615,0
"100089",0,0,0.0588387192280071,0.0408936036999163,0,0.142668313379206,0
"100090",0,0,0.0573981533049469,0.0391720720924003,0,0.138821902350392,0
"100091",0,0,0.0343263869843942,0.0152068080033979,0,0.112270866836062,0
"100092",0,0,0,0,0,0.0455009777772608,0
"100093",0,0,0,0,0,0.0650178950269611,0
"100094",0,0,0,0,0,0,0
"100095",0,0,0,0,0,0,0
